,Unnamed: 0,CellID,Latitude,Longitude,RSLatitude,RSLongitude,RSDistance,RSCellID,ValidSnap,neighbors,ValidNeighbors
362,362,8328b3fffffffff,43.398649,-113.400175,43.4716,-113.546285,14317,8328b3fffffffff,True,"['8328b0fffffffff', '8328b2fffffffff', '832894fffffffff', '832895fffffffff', '832886fffffffff', '8328b1fffffffff']","['8328b0fffffffff', '8328b2fffffffff', '832894fffffffff', '832895fffffffff', '832886fffffffff', '8328b1fffffffff']"
363,363,8328b4fffffffff,41.261988,-113.460955,41.469698,-113.604106,26003,8328b4fffffffff,True,"['83299afffffffff', '832696fffffffff', '8328b6fffffffff', '8328b0fffffffff', '8328b5fffffffff', '83299bfffffffff']","['83299afffffffff', '832696fffffffff', '8328b6fffffffff', '8328b0fffffffff', '8328b5fffffffff', '83299bfffffffff']"
364,364,8328b5fffffffff,41.788274,-114.745769,41.787589,-114.743628,193,8328b5fffffffff,True,"['83299bfffffffff', '8328b4fffffffff', '8328b0fffffffff', '8328b1fffffffff', '8328a2fffffffff', '8328a6fffffffff']","['83299bfffffffff', '8328b4fffffffff', '8328b0fffffffff', '8328b1fffffffff', '8328a2fffffffff', '8328a6fffffffff']"
365,365,8328b6fffffffff,41.798806,-112.142276,41.799503,-112.145213,255,8328b6fffffffff,True,"['832696fffffffff', '832694fffffffff', '8326b2fffffffff', '8328b2fffffffff', '8328b0fffffffff', '8328b4fffffffff']","['832696fffffffff', '832694fffffffff', '8326b2fffffffff', '8328b2fffffffff', '8328b0fffffffff', '8328b4fffffffff']"
366,366,8328c2fffffffff,47.886847,-124.182243,47.84743,-124.283796,8752,8328c2fffffffff,True,"['8328c6fffffffff', '8328d5fffffffff', '8328d1fffffffff', '8328dcfffffffff', '8328c3fffffffff', '8328c0fffffffff']","['8328c6fffffffff', '8328d5fffffffff', '8328d1fffffffff', '8328dcfffffffff']"
367,367,8328c6fffffffff,46.911645,-124.091605,46.908732,-124.112495,1620,8328c6fffffffff,True,"['8328f1fffffffff', '8328f3fffffffff', '8328d5fffffffff', '8328c2fffffffff', '8328c0fffffffff', '8328c4fffffffff']","['8328f1fffffffff', '8328f3fffffffff', '8328d5fffffffff', '8328c2fffffffff']"
368,368,8328d0fffffffff,48.134609,-121.51448,48.167672,-121.468495,5015,8328d0fffffffff,True,"['8328d4fffffffff', '8328d6fffffffff', '8328d2fffffffff', '8328d3fffffffff', '8328d1fffffffff', '8328d5fffffffff']","['8328d4fffffffff', '8328d6fffffffff', '8328d2fffffffff', '8328d3fffffffff', '8328d1fffffffff', '8328d5fffffffff']"
369,369,8328d1fffffffff,48.501888,-122.894393,48.503282,-122.894348,155,8328d1fffffffff,True,"['8328d5fffffffff', '8328d0fffffffff', '8328d3fffffffff', '8328defffffffff', '8328dcfffffffff', '8328c2fffffffff']","['8328d5fffffffff', '8328d0fffffffff', '8328d3fffffffff', '8328defffffffff', '8328dcfffffffff', '8328c2fffffffff']"
370,370,8328d2fffffffff,48.722485,-120.183258,48.565516,-120.178926,17457,8328d2fffffffff,True,"['8328d6fffffffff', '8312dafffffffff', '8312defffffffff', '8312d3fffffffff', '8328d3fffffffff', '8328d0fffffffff']","['8328d6fffffffff', '8312dafffffffff', '8312defffffffff', '8328d3fffffffff', '8328d0fffffffff']"
371,371,8328d3fffffffff,49.101409,-121.577104,48.9082,-121.69495,23140,8328d3fffffffff,True,"['8328d0fffffffff', '8328d2fffffffff', '8312d3fffffffff', '8312d2fffffffff', '8328defffffffff', '8328d1fffffffff']","['8328d0fffffffff', '8328d2fffffffff', '8328defffffffff', '8328d1fffffffff']"
372,372,8328d4fffffffff,47.153355,-121.453287,47.113368,-121.456304,4452,8328d4fffffffff,True,"['8328f2fffffffff', '832889fffffffff', '8328d6fffffffff', '8328d0fffffffff', '8328d5fffffffff', '8328f3fffffffff']","['8328f2fffffffff', '832889fffffffff', '8328d6fffffffff', '8328d0fffffffff', '8328d5fffffffff', '8328f3fffffffff']"
373,373,8328d5fffffffff,47.53066,-122.817399,47.51104,-122.79473,2767,8328d5fffffffff,True,"['8328f3fffffffff', '8328d4fffffffff', '8328d0fffffffff', '8328d1fffffffff', '8328c2fffffffff', '8328c6fffffffff']","['8328f3fffffffff', '8328d4fffffffff', '8328d0fffffffff', '8328d1fffffffff', '8328c2fffffffff', '8328c6fffffffff']"
374,374,8328d6fffffffff,47.745891,-120.136823,47.761908,-120.150935,2070,8328d6fffffffff,True,"['832889fffffffff', '83288bfffffffff', '8312dafffffffff', '8328d2fffffffff', '8328d0fffffffff', '8328d4fffffffff']","['832889fffffffff', '83288bfffffffff', '8312dafffffffff', '8328d2fffffffff', '8328d0fffffffff', '8328d4fffffffff']"
375,375,8328dcfffffffff,48.84782,-124.274967,48.369996,-124.588182,57907,8328dcfffffffff,True,"['8328c2fffffffff', '8328d1fffffffff', '8328defffffffff', '8328d8fffffffff', '8328ddfffffffff', '8328c3fffffffff']","['8328c2fffffffff', '8328d1fffffffff', '8328defffffffff']"
376,376,8328defffffffff,49.458655,-122.973186,49.013203,-123.068643,50015,8328defffffffff,True,"['8328d1fffffffff', '8328d3fffffffff', '8312d2fffffffff', '8328dafffffffff', '8328d8fffffffff', '8328dcfffffffff']","['8328d1fffffffff', '8328d3fffffffff', '8328dcfffffffff']"
377,377,8328f0fffffffff,45.545838,-122.668565,45.545837,-122.667955,48,8328f0fffffffff,True,"['8328f4fffffffff', '8328f6fffffffff', '8328f2fffffffff', '8328f3fffffffff', '8328f1fffffffff', '8328f5fffffffff']","['8328f4fffffffff', '8328f6fffffffff', '8328f2fffffffff', '8328f3fffffffff', '8328f1fffffffff', '8328f5fffffffff']"
378,378,8328f1fffffffff,45.922481,-124.002985,45.900053,-123.96089,4102,8328f1fffffffff,True,"['8328f5fffffffff', '8328f0fffffffff', '8328f3fffffffff', '8328c6fffffffff', '8328c4fffffffff', '8328e2fffffffff']","['8328f5fffffffff', '8328f0fffffffff', '8328f3fffffffff', '8328c6fffffffff']"
379,379,8328f2fffffffff,46.157914,-121.393479,45.996128,-121.52569,20679,8328f2fffffffff,True,"['8328f6fffffffff', '83288dfffffffff', '832889fffffffff', '8328d4fffffffff', '8328f3fffffffff', '8328f0fffffffff']","['8328f6fffffffff', '83288dfffffffff', '832889fffffffff', '8328d4fffffffff', '8328f3fffffffff', '8328f0fffffffff']"
380,380,8328f3fffffffff,46.545214,-122.742142,46.532207,-122.742201,1446,8328f3fffffffff,True,"['8328f0fffffffff', '8328f2fffffffff', '8328d4fffffffff', '8328d5fffffffff', '8328c6fffffffff', '8328f1fffffffff']","['8328f0fffffffff', '8328f2fffffffff', '8328d4fffffffff', '8328d5fffffffff', '8328c6fffffffff', '8328f1fffffffff']"
381,381,8328f4fffffffff,44.53286,-122.596613,44.413312,-122.618914,13410,8328f4fffffffff,True,"['83281afffffffff', '8328a9fffffffff', '8328f6fffffffff', '8328f0fffffffff', '8328f5fffffffff', '83281bfffffffff']","['83281afffffffff', '8328a9fffffffff', '8328f6fffffffff', '8328f0fffffffff', '8328f5fffffffff', '83281bfffffffff']"
382,382,8328f5fffffffff,44.91966,-123.916315,44.885287,-123.932785,4036,8328f5fffffffff,True,"['83281bfffffffff', '8328f4fffffffff', '8328f0fffffffff', '8328f1fffffffff', '8328e2fffffffff', '8328e6fffffffff']","['83281bfffffffff', '8328f4fffffffff', '8328f0fffffffff', '8328f1fffffffff']"
383,383,8328f6fffffffff,45.148592,-121.335007,45.113951,-121.335391,3852,8328f6fffffffff,True,"['8328a9fffffffff', '8328abfffffffff', '83288dfffffffff', '8328f2fffffffff', '8328f0fffffffff', '8328f4fffffffff']","['8328a9fffffffff', '8328abfffffffff', '83288dfffffffff', '8328f2fffffffff', '8328f0fffffffff', '8328f4fffffffff']"
384,384,832912fffffffff,33.885444,-119.618217,34.175557,-119.230762,48119,832912fffffffff,True,"['832916fffffffff', '8329a5fffffffff', '8329a1fffffffff', '8329acfffffffff', '832913fffffffff', '832910fffffffff']","['8329a5fffffffff', '8329a1fffffffff', '8329acfffffffff', '832913fffffffff']"
385,385,832913fffffffff,34.390863,-120.814998,34.682674,-120.603803,37777,832913fffffffff,True,"['832910fffffffff', '832912fffffffff', '8329acfffffffff', '8329adfffffffff', '83291efffffffff', '832911fffffffff']","['832912fffffffff', '8329acfffffffff', '8329adfffffffff']"
386,386,83291afffffffff,35.993114,-122.073563,36.218522,-121.754583,38071,83291afffffffff,True,"['83291efffffffff', '8329adfffffffff', '8329a9fffffffff', '832834fffffffff', '83291bfffffffff', '832918fffffffff']","['8329adfffffffff', '8329a9fffffffff', '832834fffffffff']"
387,387,832980fffffffff,36.823438,-116.046735,36.602025,-115.998922,24986,832980fffffffff,True,"['832984fffffffff', '832986fffffffff', '832982fffffffff', '832983fffffffff', '832981fffffffff', '832985fffffffff']","['832984fffffffff', '832986fffffffff', '832982fffffffff', '832983fffffffff', '832981fffffffff', '832985fffffffff']"
388,388,832981fffffffff,37.350271,-117.279997,37.437636,-117.286217,9730,832981fffffffff,True,"['832985fffffffff', '832980fffffffff', '832983fffffffff', '83298efffffffff', '83298cfffffffff', '8329aafffffffff']","['832985fffffffff', '832980fffffffff', '832983fffffffff', '83298efffffffff', '83298cfffffffff', '8329aafffffffff']"
389,389,832982fffffffff,37.402243,-114.806057,37.593346,-114.687462,23686,832982fffffffff,True,"['832986fffffffff', '832995fffffffff', '832991fffffffff', '83299cfffffffff', '832983fffffffff', '832980fffffffff']","['832986fffffffff', '832995fffffffff', '832991fffffffff', '83299cfffffffff', '832983fffffffff', '832980fffffffff']"
390,390,832983fffffffff,37.939405,-116.045345,37.938223,-116.05026,451,832983fffffffff,True,"['832980fffffffff', '832982fffffffff', '83299cfffffffff', '83299dfffffffff', '83298efffffffff', '832981fffffffff']","['832980fffffffff', '832982fffffffff', '83299cfffffffff', '83299dfffffffff', '83298efffffffff', '832981fffffffff']"
391,391,832984fffffffff,35.698052,-116.048097,35.577539,-116.216343,20267,832984fffffffff,True,"['8329a2fffffffff', '8329b1fffffffff', '832986fffffffff', '832980fffffffff', '832985fffffffff', '8329a3fffffffff']","['8329a2fffffffff', '8329b1fffffffff', '832986fffffffff', '832980fffffffff', '832985fffffffff', '8329a3fffffffff']"
392,392,832985fffffffff,36.231939,-117.268584,36.204156,-117.279761,3248,832985fffffffff,True,"['8329a3fffffffff', '832984fffffffff', '832980fffffffff', '832981fffffffff', '8329aafffffffff', '8329aefffffffff']","['8329a3fffffffff', '832984fffffffff', '832980fffffffff', '832981fffffffff', '8329aafffffffff', '8329aefffffffff']"
393,393,832986fffffffff,36.27944,-114.820345,36.331556,-114.921403,10751,832986fffffffff,True,"['8329b1fffffffff', '8329b3fffffffff', '832995fffffffff', '832982fffffffff', '832980fffffffff', '832984fffffffff']","['8329b1fffffffff', '8329b3fffffffff', '832995fffffffff', '832982fffffffff', '832980fffffffff', '832984fffffffff']"
394,394,832988fffffffff,38.960282,-118.543846,38.986321,-118.806376,22879,832988fffffffff,True,"['83298cfffffffff', '83298efffffffff', '83298afffffffff', '83298bfffffffff', '832989fffffffff', '83298dfffffffff']","['83298cfffffffff', '83298efffffffff', '83298afffffffff', '83298bfffffffff', '832989fffffffff', '83298dfffffffff']"
395,395,832989fffffffff,39.443265,-119.800768,39.453198,-119.780875,2034,832989fffffffff,True,"['83298dfffffffff', '832988fffffffff', '83298bfffffffff', '832816fffffffff', '832814fffffffff', '832832fffffffff']","['83298dfffffffff', '832988fffffffff', '83298bfffffffff', '832816fffffffff', '832814fffffffff', '832832fffffffff']"
396,396,83298afffffffff,39.557085,-117.303554,39.479046,-117.28633,8802,83298afffffffff,True,"['83298efffffffff', '83299dfffffffff', '832999fffffffff', '8328a4fffffffff', '83298bfffffffff', '832988fffffffff']","['83298efffffffff', '83299dfffffffff', '832999fffffffff', '8328a4fffffffff', '83298bfffffffff', '832988fffffffff']"
397,397,83298bfffffffff,40.050381,-118.569187,40.089802,-118.598581,5047,83298bfffffffff,True,"['832988fffffffff', '83298afffffffff', '8328a4fffffffff', '8328a5fffffffff', '832816fffffffff', '832989fffffffff']","['832988fffffffff', '83298afffffffff', '8328a4fffffffff', '8328a5fffffffff', '832816fffffffff', '832989fffffffff']"
398,398,83298cfffffffff,37.859515,-118.519035,37.851981,-118.475471,3915,83298cfffffffff,True,"['8329aafffffffff', '832981fffffffff', '83298efffffffff', '832988fffffffff', '83298dfffffffff', '8329abfffffffff']","['8329aafffffffff', '832981fffffffff', '83298efffffffff', '832988fffffffff', '83298dfffffffff', '8329abfffffffff']"
399,399,83298dfffffffff,38.350812,-119.762726,38.336611,-119.771466,1753,83298dfffffffff,True,"['8329abfffffffff', '83298cfffffffff', '832988fffffffff', '832989fffffffff', '832832fffffffff', '832836fffffffff']","['8329abfffffffff', '83298cfffffffff', '832988fffffffff', '832989fffffffff', '832832fffffffff', '832836fffffffff']"
400,400,83298efffffffff,38.458884,-117.291651,38.471123,-117.208188,7393,83298efffffffff,True,"['832981fffffffff', '832983fffffffff', '83299dfffffffff', '83298afffffffff', '832988fffffffff', '83298cfffffffff']","['832981fffffffff', '832983fffffffff', '83299dfffffffff', '83298afffffffff', '832988fffffffff', '83298cfffffffff']"
401,401,832990fffffffff,37.402442,-112.312509,37.473954,-112.513388,19437,832990fffffffff,True,"['832994fffffffff', '832996fffffffff', '832992fffffffff', '832993fffffffff', '832991fffffffff', '832995fffffffff']","['832994fffffffff', '832996fffffffff', '832992fffffffff', '832993fffffffff', '832991fffffffff', '832995fffffffff']"
402,402,832991fffffffff,37.967438,-113.547301,37.722643,-113.692814,30070,832991fffffffff,True,"['832995fffffffff', '832990fffffffff', '832993fffffffff', '83299efffffffff', '83299cfffffffff', '832982fffffffff']","['832995fffffffff', '832990fffffffff', '832993fffffffff', '83299efffffffff', '83299cfffffffff', '832982fffffffff']"
403,403,832992fffffffff,37.942326,-111.034144,38.038633,-111.329487,28010,832992fffffffff,True,"['832996fffffffff', '83269afffffffff', '83269efffffffff', '832693fffffffff', '832993fffffffff', '832990fffffffff']","['832996fffffffff', '83269afffffffff', '83269efffffffff', '832693fffffffff', '832993fffffffff', '832990fffffffff']"
404,404,832993fffffffff,38.518144,-112.271309,38.517884,-112.266518,418,832993fffffffff,True,"['832990fffffffff', '832992fffffffff', '832693fffffffff', '832692fffffffff', '83299efffffffff', '832991fffffffff']","['832990fffffffff', '832992fffffffff', '832693fffffffff', '832692fffffffff', '83299efffffffff', '832991fffffffff']"
405,405,832994fffffffff,36.276802,-112.35285,36.324298,-112.113233,22113,832994fffffffff,True,"['8329b2fffffffff', '8348c9fffffffff', '832996fffffffff', '832990fffffffff', '832995fffffffff', '8329b3fffffffff']","['8329b2fffffffff', '8348c9fffffffff', '832996fffffffff', '832990fffffffff', '832995fffffffff', '8329b3fffffffff']"
406,406,832995fffffffff,36.847865,-113.574877,36.980848,-113.644623,16034,832995fffffffff,True,"['8329b3fffffffff', '832994fffffffff', '832990fffffffff', '832991fffffffff', '832982fffffffff', '832986fffffffff']","['8329b3fffffffff', '832994fffffffff', '832990fffffffff', '832991fffffffff', '832982fffffffff', '832986fffffffff']"
407,407,832996fffffffff,36.82079,-111.088117,36.7741,-111.28586,18357,832996fffffffff,True,"['8348c9fffffffff', '8348cbfffffffff', '83269afffffffff', '832992fffffffff', '832990fffffffff', '832994fffffffff']","['8348c9fffffffff', '8348cbfffffffff', '83269afffffffff', '832992fffffffff', '832990fffffffff', '832994fffffffff']"
408,408,832998fffffffff,39.617628,-114.776561,39.616965,-114.758925,1512,832998fffffffff,True,"['83299cfffffffff', '83299efffffffff', '83299afffffffff', '83299bfffffffff', '832999fffffffff', '83299dfffffffff']","['83299cfffffffff', '83299efffffffff', '83299afffffffff', '83299bfffffffff', '832999fffffffff', '83299dfffffffff']"
409,409,832999fffffffff,40.140254,-116.042475,40.151546,-116.189798,12585,832999fffffffff,True,"['83299dfffffffff', '832998fffffffff', '83299bfffffffff', '8328a6fffffffff', '8328a4fffffffff', '83298afffffffff']","['83299dfffffffff', '832998fffffffff', '83299bfffffffff', '8328a6fffffffff', '8328a4fffffffff', '83298afffffffff']"
410,410,83299afffffffff,40.175157,-113.49036,40.22228,-113.800662,26870,83299afffffffff,True,"['83299efffffffff', '832692fffffffff', '832696fffffffff', '8328b4fffffffff', '83299bfffffffff', '832998fffffffff']","['83299efffffffff', '832692fffffffff', '832696fffffffff', '8328b4fffffffff', '83299bfffffffff', '832998fffffffff']"
411,411,83299bfffffffff,40.708854,-114.761332,40.651401,-114.999398,21067,83299bfffffffff,True,"['832998fffffffff', '83299afffffffff', '8328b4fffffffff', '8328b5fffffffff', '8328a6fffffffff', '832999fffffffff']","['832998fffffffff', '83299afffffffff', '8328b4fffffffff', '8328b5fffffffff', '8328a6fffffffff', '832999fffffffff']"
412,412,83299cfffffffff,38.515206,-114.791466,38.521498,-114.649928,12334,83299cfffffffff,True,"['832982fffffffff', '832991fffffffff', '83299efffffffff', '832998fffffffff', '83299dfffffffff', '832983fffffffff']","['832982fffffffff', '832991fffffffff', '83299efffffffff', '832998fffffffff', '83299dfffffffff', '832983fffffffff']"
413,413,83299dfffffffff,39.045235,-116.043925,39.369699,-115.879074,38774,83299dfffffffff,True,"['832983fffffffff', '83299cfffffffff', '832998fffffffff', '832999fffffffff', '83298afffffffff', '83298efffffffff']","['832983fffffffff', '83299cfffffffff', '832998fffffffff', '832999fffffffff', '83298afffffffff', '83298efffffffff']"
414,414,83299efffffffff,39.076763,-113.519135,39.08522,-113.517973,946,83299efffffffff,True,"['832991fffffffff', '832993fffffffff', '832692fffffffff', '83299afffffffff', '832998fffffffff', '83299cfffffffff']","['832991fffffffff', '832993fffffffff', '832692fffffffff', '83299afffffffff', '832998fffffffff', '83299cfffffffff']"
415,415,8329a0fffffffff,33.969092,-117.246454,33.96763,-117.243079,351,8329a0fffffffff,True,"['8329a4fffffffff', '8329a6fffffffff', '8329a2fffffffff', '8329a3fffffffff', '8329a1fffffffff', '8329a5fffffffff']","['8329a4fffffffff', '8329a6fffffffff', '8329a2fffffffff', '8329a3fffffffff', '8329a1fffffffff', '8329a5fffffffff']"
416,416,8329a1fffffffff,34.500095,-118.44763,34.501932,-118.453414,568,8329a1fffffffff,True,"['8329a5fffffffff', '8329a0fffffffff', '8329a3fffffffff', '8329aefffffffff', '8329acfffffffff', '832912fffffffff']","['8329a5fffffffff', '8329a0fffffffff', '8329a3fffffffff', '8329aefffffffff', '8329acfffffffff', '832912fffffffff']"
417,417,8329a2fffffffff,34.564006,-116.049431,34.714276,-116.041926,16723,8329a2fffffffff,True,"['8329a6fffffffff', '8329b5fffffffff', '8329b1fffffffff', '832984fffffffff', '8329a3fffffffff', '8329a0fffffffff']","['8329a6fffffffff', '8329b5fffffffff', '8329b1fffffffff', '832984fffffffff', '8329a3fffffffff', '8329a0fffffffff']"
418,418,8329a3fffffffff,35.104621,-117.257405,34.922449,-117.264914,20268,8329a3fffffffff,True,"['8329a0fffffffff', '8329a2fffffffff', '832984fffffffff', '832985fffffffff', '8329aefffffffff', '8329a1fffffffff']","['8329a0fffffffff', '8329a2fffffffff', '832984fffffffff', '832985fffffffff', '8329aefffffffff', '8329a1fffffffff']"
419,419,8329a4fffffffff,32.826164,-117.235722,32.826821,-117.232777,285,8329a4fffffffff,True,"['83484afffffffff', '834859fffffffff', '8329a6fffffffff', '8329a0fffffffff', '8329a5fffffffff', '83484bfffffffff']","['834859fffffffff', '8329a6fffffffff', '8329a0fffffffff', '8329a5fffffffff']"
420,420,8329a5fffffffff,33.363745,-118.424787,33.721727,-118.310736,41185,8329a5fffffffff,True,"['83484bfffffffff', '8329a4fffffffff', '8329a0fffffffff', '8329a1fffffffff', '832912fffffffff', '832916fffffffff']","['8329a4fffffffff', '8329a0fffffffff', '8329a1fffffffff', '832912fffffffff']"
421,421,8329a6fffffffff,33.422098,-116.050737,33.420351,-116.052864,277,8329a6fffffffff,True,"['834859fffffffff', '83485bfffffffff', '8329b5fffffffff', '8329a2fffffffff', '8329a0fffffffff', '8329a4fffffffff']","['834859fffffffff', '83485bfffffffff', '8329b5fffffffff', '8329a2fffffffff', '8329a0fffffffff', '8329a4fffffffff']"
422,422,8329a8fffffffff,36.13581,-119.688987,36.108847,-119.625959,6406,8329a8fffffffff,True,"['8329acfffffffff', '8329aefffffffff', '8329aafffffffff', '8329abfffffffff', '8329a9fffffffff', '8329adfffffffff']","['8329acfffffffff', '8329aefffffffff', '8329aafffffffff', '8329abfffffffff', '8329a9fffffffff', '8329adfffffffff']"
423,423,8329a9fffffffff,36.625628,-120.910456,36.609035,-120.913259,1862,8329a9fffffffff,True,"['8329adfffffffff', '8329a8fffffffff', '8329abfffffffff', '832836fffffffff', '832834fffffffff', '83291afffffffff']","['8329adfffffffff', '8329a8fffffffff', '8329abfffffffff', '832836fffffffff', '832834fffffffff', '83291afffffffff']"
424,424,8329aafffffffff,36.748749,-118.49474,36.795011,-118.582956,9392,8329aafffffffff,True,"['8329aefffffffff', '832985fffffffff', '832981fffffffff', '83298cfffffffff', '8329abfffffffff', '8329a8fffffffff']","['8329aefffffffff', '832985fffffffff', '832981fffffffff', '83298cfffffffff', '8329abfffffffff', '8329a8fffffffff']"
425,425,8329abfffffffff,37.248098,-119.725474,37.242476,-119.707158,1738,8329abfffffffff,True,"['8329a8fffffffff', '8329aafffffffff', '83298cfffffffff', '83298dfffffffff', '832836fffffffff', '8329a9fffffffff']","['8329a8fffffffff', '8329aafffffffff', '83298cfffffffff', '83298dfffffffff', '832836fffffffff', '8329a9fffffffff']"
426,426,8329acfffffffff,35.01467,-119.653242,34.944248,-119.670119,7980,8329acfffffffff,True,"['832912fffffffff', '8329a1fffffffff', '8329aefffffffff', '8329a8fffffffff', '8329adfffffffff', '832913fffffffff']","['832912fffffffff', '8329a1fffffffff', '8329aefffffffff', '8329a8fffffffff', '8329adfffffffff', '832913fffffffff']"
427,427,8329adfffffffff,35.512446,-120.862242,35.532697,-120.863376,2254,8329adfffffffff,True,"['832913fffffffff', '8329acfffffffff', '8329a8fffffffff', '8329a9fffffffff', '83291afffffffff', '83291efffffffff']","['832913fffffffff', '8329acfffffffff', '8329a8fffffffff', '8329a9fffffffff', '83291afffffffff']"
428,428,8329aefffffffff,35.628692,-118.470943,35.629214,-118.473337,224,8329aefffffffff,True,"['8329a1fffffffff', '8329a3fffffffff', '832985fffffffff', '8329aafffffffff', '8329a8fffffffff', '8329acfffffffff']","['8329a1fffffffff', '8329a3fffffffff', '832985fffffffff', '8329aafffffffff', '8329a8fffffffff', '8329acfffffffff']"
429,429,8329b0fffffffff,34.580911,-113.628332,34.64028,-113.562409,8943,8329b0fffffffff,True,"['8329b4fffffffff', '8329b6fffffffff', '8329b2fffffffff', '8329b3fffffffff', '8329b1fffffffff', '8329b5fffffffff']","['8329b4fffffffff', '8329b6fffffffff', '8329b2fffffffff', '8329b3fffffffff', '8329b1fffffffff', '8329b5fffffffff']"
430,430,8329b1fffffffff,35.147539,-114.834338,35.147671,-114.834044,30,8329b1fffffffff,True,"['8329b5fffffffff', '8329b0fffffffff', '8329b3fffffffff', '832986fffffffff', '832984fffffffff', '8329a2fffffffff']","['8329b5fffffffff', '8329b0fffffffff', '8329b3fffffffff', '832986fffffffff', '832984fffffffff', '8329a2fffffffff']"
431,431,8329b2fffffffff,35.141973,-112.392359,35.128552,-112.437549,4372,8329b2fffffffff,True,"['8329b6fffffffff', '8348cdfffffffff', '8348c9fffffffff', '832994fffffffff', '8329b3fffffffff', '8329b0fffffffff']","['8329b6fffffffff', '8348cdfffffffff', '8348c9fffffffff', '832994fffffffff', '8329b3fffffffff', '8329b0fffffffff']"
432,432,8329b3fffffffff,35.718767,-113.601882,35.521931,-113.486552,24243,8329b3fffffffff,True,"['8329b0fffffffff', '8329b2fffffffff', '832994fffffffff', '832995fffffffff', '832986fffffffff', '8329b1fffffffff']","['8329b0fffffffff', '8329b2fffffffff', '832994fffffffff', '832995fffffffff', '832986fffffffff', '8329b1fffffffff']"
433,433,8329b4fffffffff,33.435103,-113.654245,33.606957,-113.620741,19360,8329b4fffffffff,True,"['83485afffffffff', '8348e9fffffffff', '8329b6fffffffff', '8329b0fffffffff', '8329b5fffffffff', '83485bfffffffff']","['83485afffffffff', '8348e9fffffffff', '8329b6fffffffff', '8329b0fffffffff', '8329b5fffffffff', '83485bfffffffff']"
434,434,8329b5fffffffff,34.007321,-114.848046,34.079676,-114.832738,8168,8329b5fffffffff,True,"['83485bfffffffff', '8329b4fffffffff', '8329b0fffffffff', '8329b1fffffffff', '8329a2fffffffff', '8329a6fffffffff']","['83485bfffffffff', '8329b4fffffffff', '8329b0fffffffff', '8329b1fffffffff', '8329a2fffffffff', '8329a6fffffffff']"
435,435,8329b6fffffffff,33.998745,-112.431062,33.910319,-112.324525,13901,8329b6fffffffff,True,"['8348e9fffffffff', '8348ebfffffffff', '8348cdfffffffff', '8329b2fffffffff', '8329b0fffffffff', '8329b4fffffffff']","['8348e9fffffffff', '8348ebfffffffff', '8348cdfffffffff', '8329b2fffffffff', '8329b0fffffffff', '8329b4fffffffff']"
436,436,832a10fffffffff,40.858416,-73.781928,40.85474,-73.791004,866,832a10fffffffff,True,"['832a14fffffffff', '832a16fffffffff', '832a12fffffffff', '832a13fffffffff', '832a11fffffffff', '832a15fffffffff']","['832a14fffffffff', '832a16fffffffff', '832a12fffffffff', '832a13fffffffff', '832a15fffffffff']"
437,437,832a12fffffffff,40.812033,-75.2513,40.806754,-75.247293,677,832a12fffffffff,True,"['832a16fffffffff', '832aa5fffffffff', '832aa1fffffffff', '832aacfffffffff', '832a13fffffffff', '832a10fffffffff']","['832a16fffffffff', '832aa5fffffffff', '832aa1fffffffff', '832aacfffffffff', '832a13fffffffff', '832a10fffffffff']"
438,438,832a13fffffffff,39.93587,-74.471824,39.951148,-74.4754,1726,832a13fffffffff,True,"['832a10fffffffff', '832a12fffffffff', '832aacfffffffff', '832aadfffffffff', '832a1efffffffff', '832a11fffffffff']","['832a10fffffffff', '832a12fffffffff', '832aacfffffffff', '832aadfffffffff']"
439,439,832a14fffffffff,41.786806,-73.064678,41.782269,-73.069863,663,832a14fffffffff,True,"['832a32fffffffff', '832b89fffffffff', '832a16fffffffff', '832a10fffffffff', '832a15fffffffff', '832a33fffffffff']","['832a32fffffffff', '832b89fffffffff', '832a16fffffffff', '832a10fffffffff', '832a15fffffffff', '832a33fffffffff']"
440,440,832a15fffffffff,40.886118,-72.312021,40.912431,-72.349346,4290,832a15fffffffff,True,"['832a33fffffffff', '832a14fffffffff', '832a10fffffffff', '832a11fffffffff', '832a02fffffffff', '832a06fffffffff']","['832a33fffffffff', '832a14fffffffff', '832a10fffffffff']"
441,441,832a16fffffffff,41.749485,-74.563553,41.757035,-74.567014,887,832a16fffffffff,True,"['832b89fffffffff', '832b8bfffffffff', '832aa5fffffffff', '832a12fffffffff', '832a10fffffffff', '832a14fffffffff']","['832b89fffffffff', '832b8bfffffffff', '832aa5fffffffff', '832a12fffffffff', '832a10fffffffff', '832a14fffffffff']"
442,442,832a1afffffffff,38.16427,-74.386801,38.345876,-75.078484,63682,832a1afffffffff,True,"['832a1efffffffff', '832aadfffffffff', '832aa9fffffffff', '832af4fffffffff', '832a1bfffffffff', '832a18fffffffff']","['832aadfffffffff', '832aa9fffffffff', '832af4fffffffff']"
443,443,832a30fffffffff,42.727208,-70.791059,42.705287,-70.811236,2943,832a30fffffffff,True,"['832a34fffffffff', '832a36fffffffff', '832a32fffffffff', '832a33fffffffff', '832a31fffffffff', '832a35fffffffff']","['832a34fffffffff', '832a36fffffffff', '832a32fffffffff', '832a33fffffffff', '832a31fffffffff']"
