,Unnamed: 0,CellID,Latitude,Longitude,RSLatitude,RSLongitude,RSDistance,RSCellID,ValidSnap,neighbors,ValidNeighbors
451,451,85260307fffffff,42.288291,-97.459433,42.288314,-97.426394,2718,85260307fffffff,True,"['85260317fffffff', '85260303fffffff', '8526030ffffffff', '8526033bfffffff', '85260333fffffff', '852603abfffffff']","['85260317fffffff', '85260303fffffff', '8526030ffffffff', '8526033bfffffff', '85260333fffffff', '852603abfffffff']"
452,452,8526030bfffffff,42.337296,-97.822747,42.350611,-97.822967,1481,8526030bfffffff,True,"['8526031bfffffff', '85260357fffffff', '85260347fffffff', '85260373fffffff', '8526030ffffffff', '85260303fffffff']","['8526031bfffffff', '85260357fffffff', '85260347fffffff', '85260373fffffff', '8526030ffffffff', '85260303fffffff']"
453,453,8526030ffffffff,42.238391,-97.655218,42.256042,-97.636837,2478,8526030ffffffff,True,"['85260303fffffff', '8526030bfffffff', '85260373fffffff', '85260377fffffff', '8526033bfffffff', '85260307fffffff']","['85260303fffffff', '8526030bfffffff', '85260373fffffff', '85260377fffffff', '8526033bfffffff', '85260307fffffff']"
454,454,85260313fffffff,42.536141,-97.598092,42.53607,-97.524614,6020,85260313fffffff,True,"['8526038bfffffff', '852603c7fffffff', '8526031bfffffff', '85260303fffffff', '85260317fffffff', '8526038ffffffff']","['8526038bfffffff', '852603c7fffffff', '8526031bfffffff', '85260303fffffff', '85260317fffffff', '8526038ffffffff']"
455,455,85260317fffffff,42.4371,-97.43062,42.43709,-97.42631,354,85260317fffffff,True,"['8526038ffffffff', '85260313fffffff', '85260303fffffff', '85260307fffffff', '852603abfffffff', '852603bbfffffff']","['8526038ffffffff', '85260313fffffff', '85260303fffffff', '85260307fffffff', '852603abfffffff', '852603bbfffffff']"
456,456,8526031bfffffff,42.486237,-97.794436,42.466806,-97.794391,2161,8526031bfffffff,True,"['852603c7fffffff', '852603cffffffff', '85260357fffffff', '8526030bfffffff', '85260303fffffff', '85260313fffffff']","['852603c7fffffff', '852603cffffffff', '85260357fffffff', '8526030bfffffff', '85260303fffffff', '85260313fffffff']"
457,457,85260323fffffff,42.03976,-97.321577,42.018454,-97.320661,2370,85260323fffffff,True,"['85260333fffffff', '8526033bfffffff', '8526032bfffffff', '8526032ffffffff', '85260327fffffff', '85260337fffffff']","['85260333fffffff', '8526033bfffffff', '8526032bfffffff', '8526032ffffffff', '85260327fffffff', '85260337fffffff']"
458,458,85260327fffffff,41.94004,-97.155468,41.935181,-97.21434,4899,85260327fffffff,True,"['85260337fffffff', '85260323fffffff', '8526032ffffffff', '85260e5bfffffff', '85260e53fffffff', '85260ecbfffffff']","['85260337fffffff', '85260323fffffff', '8526032ffffffff', '85260e5bfffffff', '85260e53fffffff', '85260ecbfffffff']"
459,459,8526032bfffffff,41.989862,-97.516803,42.003077,-97.511305,1538,8526032bfffffff,True,"['8526033bfffffff', '85260377fffffff', '85260367fffffff', '85261d93fffffff', '8526032ffffffff', '85260323fffffff']","['8526033bfffffff', '85260377fffffff', '85260367fffffff', '85261d93fffffff', '8526032ffffffff', '85260323fffffff']"
460,460,8526032ffffffff,41.890344,-97.350425,41.890126,-97.426412,6290,8526032ffffffff,True,"['85260323fffffff', '8526032bfffffff', '85261d93fffffff', '85261d97fffffff', '85260e5bfffffff', '85260327fffffff']","['85260323fffffff', '8526032bfffffff', '85261d93fffffff', '85261d97fffffff', '85260e5bfffffff', '85260327fffffff']"
461,461,85260333fffffff,42.188907,-97.292644,42.235639,-97.29207,5197,85260333fffffff,True,"['852603abfffffff', '85260307fffffff', '8526033bfffffff', '85260323fffffff', '85260337fffffff', '852603affffffff']","['852603abfffffff', '85260307fffffff', '8526033bfffffff', '85260323fffffff', '85260337fffffff', '852603affffffff']"
462,462,85260337fffffff,42.089253,-97.126331,42.10807,-97.193552,5928,85260337fffffff,True,"['852603affffffff', '85260333fffffff', '85260323fffffff', '85260327fffffff', '85260ecbfffffff', '85260edbfffffff']","['852603affffffff', '85260333fffffff', '85260323fffffff', '85260327fffffff', '85260ecbfffffff', '85260edbfffffff']"
463,463,8526033bfffffff,42.139211,-97.488161,42.141547,-97.479588,753,8526033bfffffff,True,"['85260307fffffff', '8526030ffffffff', '85260377fffffff', '8526032bfffffff', '85260323fffffff', '85260333fffffff']","['85260307fffffff', '8526030ffffffff', '85260377fffffff', '8526032bfffffff', '85260323fffffff', '85260333fffffff']"
464,464,85260343fffffff,42.385205,-98.187024,42.335074,-98.187279,5574,85260343fffffff,True,"['85260353fffffff', '8526035bfffffff', '8526034bfffffff', '8526034ffffffff', '85260347fffffff', '85260357fffffff']","['85260353fffffff', '8526035bfffffff', '8526034bfffffff', '8526034ffffffff', '85260347fffffff', '85260357fffffff']"
465,465,85260347fffffff,42.286785,-98.018764,42.286608,-98.028986,841,85260347fffffff,True,"['85260357fffffff', '85260343fffffff', '8526034ffffffff', '8526037bfffffff', '85260373fffffff', '8526030bfffffff']","['85260357fffffff', '85260343fffffff', '8526034ffffffff', '8526037bfffffff', '85260373fffffff', '8526030bfffffff']"
466,466,8526034bfffffff,42.33408,-98.383259,42.335489,-98.383258,157,8526034bfffffff,True,"['8526035bfffffff', '85261c97fffffff', '85261c87fffffff', '85261cb3fffffff', '8526034ffffffff', '85260343fffffff']","['8526035bfffffff', '85261c97fffffff', '85261c87fffffff', '85261cb3fffffff', '8526034ffffffff', '85260343fffffff']"
467,467,8526034ffffffff,42.235867,-98.214745,42.192648,-98.244663,5401,8526034ffffffff,True,"['85260343fffffff', '8526034bfffffff', '85261cb3fffffff', '85261cb7fffffff', '8526037bfffffff', '85260347fffffff']","['85260343fffffff', '8526034bfffffff', '85261cb3fffffff', '85261cb7fffffff', '8526037bfffffff', '85260347fffffff']"
468,468,85260353fffffff,42.534273,-98.159219,42.534262,-98.03323,10323,852603cffffffff,False,"['852603cbfffffff', '85260227fffffff', '8526035bfffffff', '85260343fffffff', '85260357fffffff', '852603cffffffff']","['852603cbfffffff', '85260227fffffff', '8526035bfffffff', '85260343fffffff', '85260357fffffff', '852603cffffffff']"
469,469,85260357fffffff,42.435925,-97.990748,42.435293,-98.029742,3201,85260357fffffff,True,"['852603cffffffff', '85260353fffffff', '85260343fffffff', '85260347fffffff', '8526030bfffffff', '8526031bfffffff']","['852603cffffffff', '85260353fffffff', '85260343fffffff', '85260347fffffff', '8526030bfffffff', '8526031bfffffff']"
470,470,8526035bfffffff,42.483345,-98.355751,42.335483,-98.354843,16442,8526034bfffffff,False,"['85260227fffffff', '8526022ffffffff', '85261c97fffffff', '8526034bfffffff', '85260343fffffff', '85260353fffffff']","['85260227fffffff', '8526022ffffffff', '85261c97fffffff', '8526034bfffffff', '85260343fffffff', '85260353fffffff']"
471,471,85260363fffffff,42.038606,-97.879117,42.057553,-97.870802,2216,85260363fffffff,True,"['85260373fffffff', '8526037bfffffff', '8526036bfffffff', '8526036ffffffff', '85260367fffffff', '85260377fffffff']","['85260373fffffff', '8526037bfffffff', '8526036bfffffff', '8526036ffffffff', '85260367fffffff', '85260377fffffff']"
472,472,85260367fffffff,41.939562,-97.712005,42.016409,-97.682273,8891,85260377fffffff,False,"['85260377fffffff', '85260363fffffff', '8526036ffffffff', '85261d9bfffffff', '85261d93fffffff', '8526032bfffffff']","['85260377fffffff', '85260363fffffff', '8526036ffffffff', '85261d9bfffffff', '85261d93fffffff', '8526032bfffffff']"
473,473,8526036bfffffff,41.987697,-98.074548,41.987632,-98.084642,834,8526036bfffffff,True,"['8526037bfffffff', '85261cb7fffffff', '85261ca7fffffff', '85261dd3fffffff', '8526036ffffffff', '85260363fffffff']","['8526037bfffffff', '85261cb7fffffff', '85261ca7fffffff', '85261dd3fffffff', '8526036ffffffff', '85260363fffffff']"
474,474,8526036ffffffff,41.888858,-97.907177,41.858014,-97.907133,3430,8526036ffffffff,True,"['85260363fffffff', '8526036bfffffff', '85261dd3fffffff', '85261dd7fffffff', '85261d9bfffffff', '85260367fffffff']","['85260363fffffff', '8526036bfffffff', '85261dd3fffffff', '85261dd7fffffff', '85261d9bfffffff', '85260367fffffff']"
475,475,85260373fffffff,42.188085,-97.850974,42.097115,-97.970421,14118,8526037bfffffff,False,"['8526030bfffffff', '85260347fffffff', '8526037bfffffff', '85260363fffffff', '85260377fffffff', '8526030ffffffff']","['8526030bfffffff', '85260347fffffff', '8526037bfffffff', '85260363fffffff', '85260377fffffff', '8526030ffffffff']"
476,476,85260377fffffff,42.08911,-97.683653,42.03189,-97.704675,6595,85260377fffffff,True,"['8526030ffffffff', '85260373fffffff', '85260363fffffff', '85260367fffffff', '8526032bfffffff', '8526033bfffffff']","['8526030ffffffff', '85260373fffffff', '85260363fffffff', '85260367fffffff', '8526032bfffffff', '8526033bfffffff']"
477,477,8526037bfffffff,42.137375,-98.046698,42.13736,-98.046718,2,8526037bfffffff,True,"['85260347fffffff', '8526034ffffffff', '85261cb7fffffff', '8526036bfffffff', '85260363fffffff', '85260373fffffff']","['85260347fffffff', '8526034ffffffff', '85261cb7fffffff', '8526036bfffffff', '85260363fffffff', '85260373fffffff']"
478,478,85260383fffffff,42.733904,-97.372738,42.728746,-97.372833,574,85260383fffffff,True,"['85260393fffffff', '8526039bfffffff', '8526038bfffffff', '8526038ffffffff', '85260387fffffff', '85260397fffffff']","['85260393fffffff', '8526039bfffffff', '8526038bfffffff', '8526038ffffffff', '85260387fffffff', '85260397fffffff']"
479,479,85260387fffffff,42.634728,-97.20533,42.612295,-97.205369,2494,85260387fffffff,True,"['85260397fffffff', '85260383fffffff', '8526038ffffffff', '852603bbfffffff', '852603b3fffffff', '8526014bfffffff']","['85260397fffffff', '85260383fffffff', '8526038ffffffff', '852603bbfffffff', '852603b3fffffff', '8526014bfffffff']"
480,480,8526038bfffffff,42.684609,-97.569402,42.728367,-97.569838,4866,8526038bfffffff,True,"['8526039bfffffff', '852603d7fffffff', '852603c7fffffff', '85260313fffffff', '8526038ffffffff', '85260383fffffff']","['8526039bfffffff', '852603d7fffffff', '852603c7fffffff', '85260313fffffff', '8526038ffffffff', '85260383fffffff']"
481,481,8526038ffffffff,42.585638,-97.401722,42.585455,-97.42647,2026,8526038ffffffff,True,"['85260383fffffff', '8526038bfffffff', '85260313fffffff', '85260317fffffff', '852603bbfffffff', '85260387fffffff']","['85260383fffffff', '8526038bfffffff', '85260313fffffff', '85260317fffffff', '852603bbfffffff', '85260387fffffff']"
482,482,85260393fffffff,42.881895,-97.343667,42.879846,-97.343647,228,85260393fffffff,True,"['8526002bfffffff', '85260067fffffff', '8526039bfffffff', '85260383fffffff', '85260397fffffff', '8526002ffffffff']","['8526002bfffffff', '85260067fffffff', '8526039bfffffff', '85260383fffffff', '85260397fffffff', '8526002ffffffff']"
483,483,85260397fffffff,42.78279,-97.176052,42.731241,-97.167921,5770,85260397fffffff,True,"['8526002ffffffff', '85260393fffffff', '85260383fffffff', '85260387fffffff', '8526014bfffffff', '8526015bfffffff']","['8526002ffffffff', '85260393fffffff', '85260383fffffff', '85260387fffffff', '8526014bfffffff', '8526015bfffffff']"
484,484,8526039bfffffff,42.832803,-97.540626,42.82978,-97.504633,2954,8526039bfffffff,True,"['85260067fffffff', '8526006ffffffff', '852603d7fffffff', '8526038bfffffff', '85260383fffffff', '85260393fffffff']","['85260067fffffff', '8526006ffffffff', '852603d7fffffff', '8526038bfffffff', '85260383fffffff', '85260393fffffff']"
485,485,852603a3fffffff,42.386874,-97.067799,42.404047,-97.041065,2910,852603a3fffffff,True,"['852603b3fffffff', '852603bbfffffff', '852603abfffffff', '852603affffffff', '852603a7fffffff', '852603b7fffffff']","['852603b3fffffff', '852603bbfffffff', '852603abfffffff', '852603affffffff', '852603a7fffffff', '852603b7fffffff']"
486,486,852603a7fffffff,42.287085,-96.901557,42.287211,-96.862058,3249,852603a7fffffff,True,"['852603b7fffffff', '852603a3fffffff', '852603affffffff', '85260edbfffffff', '85260ed3fffffff', '8526016bfffffff']","['852603b7fffffff', '852603a3fffffff', '852603affffffff', '85260edbfffffff', '85260ed3fffffff', '8526016bfffffff']"
487,487,852603abfffffff,42.337785,-97.263625,42.340553,-97.193482,5773,852603abfffffff,True,"['852603bbfffffff', '85260317fffffff', '85260307fffffff', '85260333fffffff', '852603affffffff', '852603a3fffffff']","['852603bbfffffff', '85260317fffffff', '85260307fffffff', '85260333fffffff', '852603affffffff', '852603a3fffffff']"
488,488,852603affffffff,42.238198,-97.097108,42.235572,-97.097264,292,852603affffffff,True,"['852603a3fffffff', '852603abfffffff', '85260333fffffff', '85260337fffffff', '85260edbfffffff', '852603a7fffffff']","['852603a3fffffff', '852603abfffffff', '85260333fffffff', '85260337fffffff', '85260edbfffffff', '852603a7fffffff']"
489,489,852603b3fffffff,42.535278,-97.038403,42.535309,-97.093765,4536,852603b3fffffff,True,"['8526014bfffffff', '85260387fffffff', '852603bbfffffff', '852603a3fffffff', '852603b7fffffff', '8526014ffffffff']","['8526014bfffffff', '85260387fffffff', '852603bbfffffff', '852603a3fffffff', '852603b7fffffff', '8526014ffffffff']"
490,490,852603b7fffffff,42.435557,-96.871958,42.436008,-96.84256,2413,852603b7fffffff,True,"['8526014ffffffff', '852603b3fffffff', '852603a3fffffff', '852603a7fffffff', '8526016bfffffff', '8526017bfffffff']","['8526014ffffffff', '852603b3fffffff', '852603a3fffffff', '852603a7fffffff', '8526016bfffffff', '8526017bfffffff']"
491,491,852603bbfffffff,42.486392,-97.234521,42.486618,-97.211219,1911,852603bbfffffff,True,"['85260387fffffff', '8526038ffffffff', '85260317fffffff', '852603abfffffff', '852603a3fffffff', '852603b3fffffff']","['85260387fffffff', '8526038ffffffff', '85260317fffffff', '852603abfffffff', '852603a3fffffff', '852603b3fffffff']"
492,492,852603c3fffffff,42.733389,-97.934463,42.742715,-97.927359,1188,852603c3fffffff,True,"['852603d3fffffff', '852603dbfffffff', '852603cbfffffff', '852603cffffffff', '852603c7fffffff', '852603d7fffffff']","['852603d3fffffff', '852603dbfffffff', '852603cbfffffff', '852603cffffffff', '852603c7fffffff', '852603d7fffffff']"
493,493,852603c7fffffff,42.634905,-97.76604,42.597138,-97.76587,4200,852603c7fffffff,True,"['852603d7fffffff', '852603c3fffffff', '852603cffffffff', '8526031bfffffff', '85260313fffffff', '8526038bfffffff']","['852603d7fffffff', '852603c3fffffff', '852603cffffffff', '8526031bfffffff', '85260313fffffff', '8526038bfffffff']"
494,494,852603cbfffffff,42.683068,-98.131331,42.699931,-98.0495,6946,852603cbfffffff,True,"['852603dbfffffff', '85260237fffffff', '85260227fffffff', '85260353fffffff', '852603cffffffff', '852603c3fffffff']","['852603dbfffffff', '85260237fffffff', '85260227fffffff', '85260353fffffff', '852603cffffffff', '852603c3fffffff']"
495,495,852603cffffffff,42.584793,-97.962647,42.59724,-97.962814,1384,852603cffffffff,True,"['852603c3fffffff', '852603cbfffffff', '85260353fffffff', '85260357fffffff', '8526031bfffffff', '852603c7fffffff']","['852603c3fffffff', '852603cbfffffff', '85260353fffffff', '85260357fffffff', '8526031bfffffff', '852603c7fffffff']"
496,496,852603d3fffffff,42.881711,-97.906194,42.8817,-97.891849,1169,852603d3fffffff,True,"['8526006bfffffff', '852602a7fffffff', '852603dbfffffff', '852603c3fffffff', '852603d7fffffff', '8526006ffffffff']","['8526006bfffffff', '852602a7fffffff', '852603dbfffffff', '852603c3fffffff', '852603d7fffffff', '8526006ffffffff']"
497,497,852603d7fffffff,42.783301,-97.73756,42.727782,-97.737826,6173,852603d7fffffff,True,"['8526006ffffffff', '852603d3fffffff', '852603c3fffffff', '852603c7fffffff', '8526038bfffffff', '8526039bfffffff']","['8526006ffffffff', '852603d3fffffff', '852603c3fffffff', '852603c7fffffff', '8526038bfffffff', '8526039bfffffff']"
498,498,852603dbfffffff,42.83159,-98.10336,42.798738,-98.126683,4119,852603dbfffffff,True,"['852602a7fffffff', '852602affffffff', '85260237fffffff', '852603cbfffffff', '852603c3fffffff', '852603d3fffffff']","['852602a7fffffff', '852602affffffff', '85260237fffffff', '852603cbfffffff', '852603c3fffffff', '852603d3fffffff']"
499,499,85260403fffffff,44.45786,-97.215591,44.457679,-97.128579,6906,85260403fffffff,True,"['85260413fffffff', '8526041bfffffff', '8526040bfffffff', '8526040ffffffff', '85260407fffffff', '85260417fffffff']","['85260413fffffff', '8526041bfffffff', '8526040bfffffff', '8526040ffffffff', '85260407fffffff', '85260417fffffff']"
500,500,85260407fffffff,44.358164,-97.043269,44.326105,-97.042308,3566,85260407fffffff,True,"['85260417fffffff', '85260403fffffff', '8526040ffffffff', '8526043bfffffff', '85260433fffffff', '852604abfffffff']","['85260417fffffff', '85260403fffffff', '8526040ffffffff', '8526043bfffffff', '85260433fffffff', '852604abfffffff']"
501,501,8526040bfffffff,44.408529,-97.418501,44.368515,-97.427586,4508,8526040bfffffff,True,"['8526041bfffffff', '85260457fffffff', '85260447fffffff', '85260473fffffff', '8526040ffffffff', '85260403fffffff']","['8526041bfffffff', '85260457fffffff', '85260447fffffff', '85260473fffffff', '8526040ffffffff', '85260403fffffff']"
502,502,8526040ffffffff,44.309219,-97.246071,44.362133,-97.247109,5884,8526040ffffffff,True,"['85260403fffffff', '8526040bfffffff', '85260473fffffff', '85260477fffffff', '8526043bfffffff', '85260407fffffff']","['85260403fffffff', '8526040bfffffff', '85260473fffffff', '85260477fffffff', '8526043bfffffff', '85260407fffffff']"
503,503,85260413fffffff,44.606758,-97.1849,44.589854,-97.183543,1883,85260413fffffff,True,"['8526048bfffffff', '852604c7fffffff', '8526041bfffffff', '85260403fffffff', '85260417fffffff', '8526048ffffffff']","['8526048bfffffff', '852604c7fffffff', '8526041bfffffff', '85260403fffffff', '85260417fffffff', '8526048ffffffff']"
504,504,85260417fffffff,44.506902,-97.012043,44.572478,-97.01017,7293,85260417fffffff,True,"['8526048ffffffff', '85260413fffffff', '85260403fffffff', '85260407fffffff', '852604abfffffff', '852604bbfffffff']","['8526048ffffffff', '85260413fffffff', '85260403fffffff', '85260407fffffff', '852604abfffffff', '852604bbfffffff']"
505,505,8526041bfffffff,44.557328,-97.388557,44.586995,-97.388313,3299,8526041bfffffff,True,"['852604c7fffffff', '852604cffffffff', '85260457fffffff', '8526040bfffffff', '85260403fffffff', '85260413fffffff']","['852604c7fffffff', '852604cffffffff', '85260457fffffff', '8526040bfffffff', '85260403fffffff', '85260413fffffff']"
506,506,85260423fffffff,44.109924,-96.90313,44.110371,-96.788727,9134,85260423fffffff,True,"['85260433fffffff', '8526043bfffffff', '8526042bfffffff', '8526042ffffffff', '85260427fffffff', '85260437fffffff']","['85260433fffffff', '8526043bfffffff', '8526042bfffffff', '8526042ffffffff', '85260427fffffff', '85260437fffffff']"
507,507,85260427fffffff,44.009947,-96.732618,44.009754,-96.758729,2088,85260427fffffff,True,"['85260437fffffff', '85260423fffffff', '8526042ffffffff', '8526055bfffffff', '85260553fffffff', '852605cbfffffff']","['85260437fffffff', '85260423fffffff', '8526042ffffffff', '8526055bfffffff', '85260553fffffff', '852605cbfffffff']"
508,508,8526042bfffffff,44.061458,-97.105082,44.061407,-97.129397,1943,8526042bfffffff,True,"['8526043bfffffff', '85260477fffffff', '85260467fffffff', '85260093fffffff', '8526042ffffffff', '85260423fffffff']","['8526043bfffffff', '85260477fffffff', '85260467fffffff', '85260093fffffff', '8526042ffffffff', '85260423fffffff']"
509,509,8526042ffffffff,43.961862,-96.934455,43.97891,-96.93436,1896,8526042ffffffff,True,"['85260423fffffff', '8526042bfffffff', '85260093fffffff', '85260097fffffff', '8526055bfffffff', '85260427fffffff']","['85260423fffffff', '8526042bfffffff', '85260093fffffff', '85260097fffffff', '8526055bfffffff', '85260427fffffff']"
510,510,85260433fffffff,44.258244,-96.871591,44.259274,-96.798322,5836,85260433fffffff,True,"['852604abfffffff', '85260407fffffff', '8526043bfffffff', '85260423fffffff', '85260437fffffff', '852604affffffff']","['852604abfffffff', '85260407fffffff', '8526043bfffffff', '85260423fffffff', '85260437fffffff', '852604affffffff']"
511,511,85260437fffffff,44.158103,-96.700556,44.152531,-96.758392,4655,85260437fffffff,True,"['852604affffffff', '85260433fffffff', '85260423fffffff', '85260427fffffff', '852605cbfffffff', '852605dbfffffff']","['852604affffffff', '85260433fffffff', '85260423fffffff', '85260427fffffff', '852605cbfffffff', '852605dbfffffff']"
512,512,8526043bfffffff,44.209682,-97.074281,44.210268,-97.129436,4397,8526043bfffffff,True,"['85260407fffffff', '8526040ffffffff', '85260477fffffff', '8526042bfffffff', '85260423fffffff', '85260433fffffff']","['85260407fffffff', '8526040ffffffff', '85260477fffffff', '8526042bfffffff', '85260423fffffff', '85260433fffffff']"
513,513,85260443fffffff,44.457608,-97.79394,44.368414,-97.79354,9918,8526044ffffffff,False,"['85260453fffffff', '8526045bfffffff', '8526044bfffffff', '8526044ffffffff', '85260447fffffff', '85260457fffffff']","['85260453fffffff', '8526045bfffffff', '8526044bfffffff', '8526044ffffffff', '85260447fffffff', '85260457fffffff']"
514,514,85260447fffffff,44.358912,-97.620772,44.382084,-97.628804,2655,85260447fffffff,True,"['85260457fffffff', '85260443fffffff', '8526044ffffffff', '8526047bfffffff', '85260473fffffff', '8526040bfffffff']","['85260457fffffff', '85260443fffffff', '8526044ffffffff', '8526047bfffffff', '85260473fffffff', '8526040bfffffff']"
515,515,8526044bfffffff,44.407323,-97.995661,44.369054,-97.996425,4256,8526044bfffffff,True,"['8526045bfffffff', '85260697fffffff', '85260687fffffff', '852606b3fffffff', '8526044ffffffff', '85260443fffffff']","['8526045bfffffff', '85260697fffffff', '85260687fffffff', '852606b3fffffff', '8526044ffffffff', '85260443fffffff']"
516,516,8526044ffffffff,44.309013,-97.822402,44.368153,-97.824675,6579,8526044ffffffff,True,"['85260443fffffff', '8526044bfffffff', '852606b3fffffff', '852606b7fffffff', '8526047bfffffff', '85260447fffffff']","['85260443fffffff', '8526044bfffffff', '852606b3fffffff', '852606b7fffffff', '8526047bfffffff', '85260447fffffff']"
517,517,85260453fffffff,44.606459,-97.765281,44.631155,-97.765286,2746,85260453fffffff,True,"['852604cbfffffff', '85263127fffffff', '8526045bfffffff', '85260443fffffff', '85260457fffffff', '852604cffffffff']","['852604cbfffffff', '85263127fffffff', '8526045bfffffff', '85260443fffffff', '85260457fffffff', '852604cffffffff']"
518,518,85260457fffffff,44.507611,-97.591571,44.507414,-97.552132,3128,85260457fffffff,True,"['852604cffffffff', '85260453fffffff', '85260443fffffff', '85260447fffffff', '8526040bfffffff', '8526041bfffffff']","['852604cffffffff', '85260453fffffff', '85260443fffffff', '85260447fffffff', '8526040bfffffff', '8526041bfffffff']"
519,519,8526045bfffffff,44.556069,-97.967744,44.631603,-97.966914,8399,8526045bfffffff,True,"['85263127fffffff', '8526312ffffffff', '85260697fffffff', '8526044bfffffff', '85260443fffffff', '85260453fffffff']","['85263127fffffff', '8526312ffffffff', '85260697fffffff', '8526044bfffffff', '85260443fffffff', '85260453fffffff']"
520,520,85260463fffffff,44.111702,-97.477776,44.11151,-97.550831,5832,85260463fffffff,True,"['85260473fffffff', '8526047bfffffff', '8526046bfffffff', '8526046ffffffff', '85260467fffffff', '85260477fffffff']","['85260473fffffff', '8526047bfffffff', '8526046bfffffff', '8526046ffffffff', '85260467fffffff', '85260477fffffff']"
521,521,85260467fffffff,44.012708,-97.30641,44.007849,-97.30648,540,85260467fffffff,True,"['85260477fffffff', '85260463fffffff', '8526046ffffffff', '8526009bfffffff', '85260093fffffff', '8526042bfffffff']","['85260477fffffff', '85260463fffffff', '8526046ffffffff', '8526009bfffffff', '85260093fffffff', '8526042bfffffff']"
522,522,8526046bfffffff,44.06229,-97.678577,44.008717,-97.679979,5958,8526046bfffffff,True,"['8526047bfffffff', '852606b7fffffff', '852606a7fffffff', '852600d3fffffff', '8526046ffffffff', '85260463fffffff']","['8526047bfffffff', '852606b7fffffff', '852606a7fffffff', '852600d3fffffff', '8526046ffffffff', '85260463fffffff']"
523,523,8526046ffffffff,43.963677,-97.507112,44.00816,-97.507007,4946,8526046ffffffff,True,"['85260463fffffff', '8526046bfffffff', '852600d3fffffff', '852600d7fffffff', '8526009bfffffff', '85260467fffffff']","['85260463fffffff', '8526046bfffffff', '852600d3fffffff', '852600d7fffffff', '8526009bfffffff', '85260467fffffff']"
524,524,85260473fffffff,44.259987,-97.44824,44.259914,-97.551961,8260,85260473fffffff,True,"['8526040bfffffff', '85260447fffffff', '8526047bfffffff', '85260463fffffff', '85260477fffffff', '8526040ffffffff']","['8526040bfffffff', '85260447fffffff', '8526047bfffffff', '85260463fffffff', '85260477fffffff', '8526040ffffffff']"
525,525,85260477fffffff,44.160834,-97.276343,44.161057,-97.129596,11706,8526043bfffffff,False,"['8526040ffffffff', '85260473fffffff', '85260463fffffff', '85260467fffffff', '8526042bfffffff', '8526043bfffffff']","['8526040ffffffff', '85260473fffffff', '85260463fffffff', '85260467fffffff', '8526042bfffffff', '8526043bfffffff']"
526,526,8526047bfffffff,44.210472,-97.649773,44.211437,-97.552127,7783,8526047bfffffff,True,"['85260447fffffff', '8526044ffffffff', '852606b7fffffff', '8526046bfffffff', '85260463fffffff', '85260473fffffff']","['85260447fffffff', '8526044ffffffff', '852606b7fffffff', '8526046bfffffff', '85260463fffffff', '85260473fffffff']"
527,527,85260483fffffff,44.80514,-96.948944,44.799015,-96.957707,970,85260483fffffff,True,"['85260493fffffff', '8526049bfffffff', '8526048bfffffff', '8526048ffffffff', '85260487fffffff', '85260497fffffff']","['85260493fffffff', '8526049bfffffff', '8526048bfffffff', '8526048ffffffff', '85260487fffffff', '85260497fffffff']"
528,528,85260487fffffff,44.704737,-96.775666,44.746481,-96.775488,4642,85260487fffffff,True,"['85260497fffffff', '85260483fffffff', '8526048ffffffff', '852604bbfffffff', '852604b3fffffff', '8526234bfffffff']","['85260497fffffff', '85260483fffffff', '8526048ffffffff', '852604bbfffffff', '852604b3fffffff', '8526234bfffffff']"
529,529,8526048bfffffff,44.755909,-97.153998,44.760378,-97.153899,497,8526048bfffffff,True,"['8526049bfffffff', '852604d7fffffff', '852604c7fffffff', '85260413fffffff', '8526048ffffffff', '85260483fffffff']","['8526049bfffffff', '852604d7fffffff', '852604c7fffffff', '85260413fffffff', '8526048ffffffff', '85260483fffffff']"
530,530,8526048ffffffff,44.655895,-96.980603,44.601695,-97.038515,7571,8526048ffffffff,True,"['85260483fffffff', '8526048bfffffff', '85260413fffffff', '85260417fffffff', '852604bbfffffff', '85260487fffffff']","['85260483fffffff', '8526048bfffffff', '85260413fffffff', '85260417fffffff', '852604bbfffffff', '85260487fffffff']"
531,531,85260493fffffff,44.954637,-96.917066,44.89005,-96.917363,7182,85260493fffffff,True,"['8526222bfffffff', '85262267fffffff', '8526049bfffffff', '85260483fffffff', '85260497fffffff', '8526222ffffffff']","['8526222bfffffff', '85262267fffffff', '8526049bfffffff', '85260483fffffff', '85260497fffffff', '8526222ffffffff']"
532,532,85260497fffffff,44.854074,-96.743248,44.890006,-96.743492,3996,85260497fffffff,True,"['8526222ffffffff', '85260493fffffff', '85260483fffffff', '85260487fffffff', '8526234bfffffff', '8526235bfffffff']","['8526222ffffffff', '85260493fffffff', '85260483fffffff', '85260487fffffff', '8526234bfffffff', '8526235bfffffff']"
533,533,8526049bfffffff,44.905312,-97.12288,44.90466,-97.12288,72,8526049bfffffff,True,"['85262267fffffff', '8526226ffffffff', '852604d7fffffff', '8526048bfffffff', '85260483fffffff', '85260493fffffff']","['85262267fffffff', '8526226ffffffff', '852604d7fffffff', '8526048bfffffff', '85260483fffffff', '85260493fffffff']"
