,Unnamed: 0,CellID,Latitude,Longitude,RSLatitude,RSLongitude,RSDistance,RSCellID,ValidSnap,neighbors,ValidNeighbors
521,521,8426545ffffffff,39.533699,-93.655246,39.53174,-93.79622,12092,8426545ffffffff,True,"['842654dffffffff', '8426093ffffffff', '8426569ffffffff', '842656bffffffff', '8426547ffffffff', '8426541ffffffff']","['842654dffffffff', '8426093ffffffff', '8426569ffffffff', '842656bffffffff', '8426547ffffffff', '8426541ffffffff']"
522,522,8426547ffffffff,39.172431,-93.379241,39.17281,-93.39097,1012,8426547ffffffff,True,"['8426541ffffffff', '8426545ffffffff', '842656bffffffff', '842650dffffffff', '8426509ffffffff', '8426543ffffffff']","['8426541ffffffff', '8426545ffffffff', '842656bffffffff', '842650dffffffff', '8426509ffffffff', '8426543ffffffff']"
523,523,8426549ffffffff,39.863033,-92.868942,39.863012,-92.867586,116,8426549ffffffff,True,"['8426723ffffffff', '8426727ffffffff', '842654dffffffff', '8426541ffffffff', '842654bffffffff', '8426735ffffffff']","['8426723ffffffff', '8426727ffffffff', '842654dffffffff', '8426541ffffffff', '842654bffffffff', '8426735ffffffff']"
524,524,842654bffffffff,39.501632,-92.59632,39.500001,-92.571119,2170,842654bffffffff,True,"['8426735ffffffff', '8426549ffffffff', '8426541ffffffff', '8426543ffffffff', '842655dffffffff', '8426737ffffffff']","['8426735ffffffff', '8426549ffffffff', '8426541ffffffff', '8426543ffffffff', '842655dffffffff', '8426737ffffffff']"
525,525,842654dffffffff,39.879607,-93.400321,39.879579,-93.304859,8146,842654dffffffff,True,"['8426727ffffffff', '842609bffffffff', '8426093ffffffff', '8426545ffffffff', '8426541ffffffff', '8426549ffffffff']","['8426727ffffffff', '842609bffffffff', '8426093ffffffff', '8426545ffffffff', '8426541ffffffff', '8426549ffffffff']"
526,526,8426551ffffffff,38.775589,-92.058486,38.765716,-92.041396,1844,8426551ffffffff,True,"['8426559ffffffff', '842655dffffffff', '8426555ffffffff', '8426557ffffffff', '8426553ffffffff', '842655bffffffff']","['8426559ffffffff', '842655dffffffff', '8426555ffffffff', '8426557ffffffff', '8426553ffffffff', '842655bffffffff']"
527,527,8426553ffffffff,38.411048,-91.793229,38.411684,-91.814741,1876,8426553ffffffff,True,"['842655bffffffff', '8426551ffffffff', '8426557ffffffff', '8426519ffffffff', '8426425ffffffff', '842642dffffffff']","['842655bffffffff', '8426551ffffffff', '8426557ffffffff', '8426519ffffffff', '8426425ffffffff', '842642dffffffff']"
528,528,8426555ffffffff,38.793957,-92.581036,38.807134,-92.580186,1467,8426555ffffffff,True,"['842655dffffffff', '8426543ffffffff', '8426509ffffffff', '842650bffffffff', '8426557ffffffff', '8426551ffffffff']","['842655dffffffff', '8426543ffffffff', '8426509ffffffff', '842650bffffffff', '8426557ffffffff', '8426551ffffffff']"
529,529,8426557ffffffff,38.429945,-92.312854,38.432214,-92.314983,313,8426557ffffffff,True,"['8426551ffffffff', '8426555ffffffff', '842650bffffffff', '842651dffffffff', '8426519ffffffff', '8426553ffffffff']","['8426551ffffffff', '8426555ffffffff', '842650bffffffff', '842651dffffffff', '8426519ffffffff', '8426553ffffffff']"
530,530,8426559ffffffff,39.119049,-91.80286,39.103796,-91.77254,3118,8426559ffffffff,True,"['8426733ffffffff', '8426737ffffffff', '842655dffffffff', '8426551ffffffff', '842655bffffffff', '8426465ffffffff']","['8426733ffffffff', '8426737ffffffff', '842655dffffffff', '8426551ffffffff', '842655bffffffff', '8426465ffffffff']"
531,531,842655bffffffff,38.754976,-91.538128,38.717264,-91.521756,4427,842655bffffffff,True,"['8426465ffffffff', '8426559ffffffff', '8426551ffffffff', '8426553ffffffff', '842642dffffffff', '8426467ffffffff']","['8426465ffffffff', '8426559ffffffff', '8426551ffffffff', '8426553ffffffff', '842642dffffffff', '8426467ffffffff']"
532,532,842655dffffffff,39.139134,-92.326175,39.139551,-92.332065,510,842655dffffffff,True,"['8426737ffffffff', '842654bffffffff', '8426543ffffffff', '8426555ffffffff', '8426551ffffffff', '8426559ffffffff']","['8426737ffffffff', '842654bffffffff', '8426543ffffffff', '8426555ffffffff', '8426551ffffffff', '8426559ffffffff']"
533,533,8426561ffffffff,39.196373,-94.440375,39.207581,-94.43614,1299,8426561ffffffff,True,"['8426569ffffffff', '842656dffffffff', '8426565ffffffff', '8426567ffffffff', '8426563ffffffff', '842656bffffffff']","['8426569ffffffff', '842656dffffffff', '8426565ffffffff', '8426567ffffffff', '8426563ffffffff', '842656bffffffff']"
534,534,8426563ffffffff,38.835294,-94.1611,38.835592,-94.175244,1226,8426563ffffffff,True,"['842656bffffffff', '8426561ffffffff', '8426567ffffffff', '8426529ffffffff', '8426505ffffffff', '842650dffffffff']","['842656bffffffff', '8426561ffffffff', '8426567ffffffff', '8426529ffffffff', '8426505ffffffff', '842650dffffffff']"
535,535,8426565ffffffff,39.204768,-94.973769,39.204818,-94.984781,949,8426565ffffffff,True,"['842656dffffffff', '84260b3ffffffff', '8426e59ffffffff', '8426e5bffffffff', '8426567ffffffff', '8426561ffffffff']","['842656dffffffff', '84260b3ffffffff', '8426e59ffffffff', '8426e5bffffffff', '8426567ffffffff', '8426561ffffffff']"
536,536,8426567ffffffff,38.844394,-94.691666,38.844403,-94.686465,450,8426567ffffffff,True,"['8426561ffffffff', '8426565ffffffff', '8426e5bffffffff', '842652dffffffff', '8426529ffffffff', '8426563ffffffff']","['8426561ffffffff', '8426565ffffffff', '8426e5bffffffff', '842652dffffffff', '8426529ffffffff', '8426563ffffffff']"
537,537,8426569ffffffff,39.546184,-94.187734,39.555476,-94.187424,1034,8426569ffffffff,True,"['8426093ffffffff', '8426097ffffffff', '842656dffffffff', '8426561ffffffff', '842656bffffffff', '8426545ffffffff']","['8426093ffffffff', '8426097ffffffff', '842656dffffffff', '8426561ffffffff', '842656bffffffff', '8426545ffffffff']"
538,538,842656bffffffff,39.185585,-93.908839,39.17791,-93.899209,1190,842656bffffffff,True,"['8426545ffffffff', '8426569ffffffff', '8426561ffffffff', '8426563ffffffff', '842650dffffffff', '8426547ffffffff']","['8426545ffffffff', '8426569ffffffff', '8426561ffffffff', '8426563ffffffff', '842650dffffffff', '8426547ffffffff']"
539,539,842656dffffffff,39.556268,-94.722132,39.54269,-94.72216,1510,842656dffffffff,True,"['8426097ffffffff', '84260bbffffffff', '84260b3ffffffff', '8426565ffffffff', '8426561ffffffff', '8426569ffffffff']","['8426097ffffffff', '84260bbffffffff', '84260b3ffffffff', '8426565ffffffff', '8426561ffffffff', '8426569ffffffff']"
540,540,8426581ffffffff,35.894607,-91.507791,35.886882,-91.551933,4068,8426581ffffffff,True,"['8426589ffffffff', '842658dffffffff', '8426585ffffffff', '8426587ffffffff', '8426583ffffffff', '842658bffffffff']","['8426589ffffffff', '842658dffffffff', '8426585ffffffff', '8426587ffffffff', '8426583ffffffff', '842658bffffffff']"
541,541,8426583ffffffff,35.524823,-91.252746,35.524763,-91.230436,2019,8426583ffffffff,True,"['842658bffffffff', '8426581ffffffff', '8426587ffffffff', '84265b9ffffffff', '8426595ffffffff', '842659dffffffff']","['842658bffffffff', '8426581ffffffff', '8426587ffffffff', '84265b9ffffffff', '8426595ffffffff', '842659dffffffff']"
542,542,8426585ffffffff,35.91021,-92.013852,35.891088,-91.971927,4334,8426585ffffffff,True,"['842658dffffffff', '84265e3ffffffff', '84265a9ffffffff', '84265abffffffff', '8426587ffffffff', '8426581ffffffff']","['842658dffffffff', '84265e3ffffffff', '84265a9ffffffff', '84265abffffffff', '8426587ffffffff', '8426581ffffffff']"
543,543,8426587ffffffff,35.540794,-91.756017,35.579213,-91.729382,4905,8426587ffffffff,True,"['8426581ffffffff', '8426585ffffffff', '84265abffffffff', '84265bdffffffff', '84265b9ffffffff', '8426583ffffffff']","['8426581ffffffff', '8426585ffffffff', '84265abffffffff', '84265bdffffffff', '84265b9ffffffff', '8426583ffffffff']"
544,544,8426589ffffffff,36.24642,-91.258396,36.246533,-91.25279,503,8426589ffffffff,True,"['84265c3ffffffff', '84265c7ffffffff', '842658dffffffff', '8426581ffffffff', '842658bffffffff', '84265d5ffffffff']","['84265c3ffffffff', '84265c7ffffffff', '842658dffffffff', '8426581ffffffff', '842658bffffffff', '84265d5ffffffff']"
545,545,842658bffffffff,35.876955,-91.003876,35.876874,-91.000741,283,842658bffffffff,True,"['84265d5ffffffff', '8426589ffffffff', '8426581ffffffff', '8426583ffffffff', '842659dffffffff', '84265d7ffffffff']","['84265d5ffffffff', '8426589ffffffff', '8426581ffffffff', '8426583ffffffff', '842659dffffffff', '84265d7ffffffff']"
546,546,842658dffffffff,36.263706,-91.765129,36.26366,-91.759023,547,842658dffffffff,True,"['84265c7ffffffff', '84265ebffffffff', '84265e3ffffffff', '8426585ffffffff', '8426581ffffffff', '8426589ffffffff']","['84265c7ffffffff', '84265ebffffffff', '84265e3ffffffff', '8426585ffffffff', '8426581ffffffff', '8426589ffffffff']"
547,547,8426591ffffffff,35.136116,-90.501665,35.132256,-90.501469,430,8426591ffffffff,True,"['8426599ffffffff', '842659dffffffff', '8426595ffffffff', '8426597ffffffff', '8426593ffffffff', '842659bffffffff']","['8426599ffffffff', '842659dffffffff', '8426595ffffffff', '8426597ffffffff', '8426593ffffffff', '842659bffffffff']"
548,548,8426593ffffffff,34.764846,-90.25393,34.765049,-90.246441,684,8426593ffffffff,True,"['842659bffffffff', '8426591ffffffff', '8426597ffffffff', '8444597ffffffff', '84445bbffffffff', '84445b3ffffffff']","['842659bffffffff', '8426591ffffffff', '8426597ffffffff', '8444597ffffffff', '84445bbffffffff', '84445b3ffffffff']"
549,549,8426595ffffffff,35.154404,-90.999973,35.193724,-90.99942,4372,8426595ffffffff,True,"['842659dffffffff', '8426583ffffffff', '84265b9ffffffff', '84265bbffffffff', '8426597ffffffff', '8426591ffffffff']","['842659dffffffff', '8426583ffffffff', '84265b9ffffffff', '84265bbffffffff', '8426597ffffffff', '8426591ffffffff']"
550,550,8426597ffffffff,34.783405,-90.749453,34.790167,-90.75211,790,8426597ffffffff,True,"['8426591ffffffff', '8426595ffffffff', '84265bbffffffff', '8444593ffffffff', '8444597ffffffff', '8426593ffffffff']","['8426591ffffffff', '8426595ffffffff', '84265bbffffffff', '8444593ffffffff', '8444597ffffffff', '8426593ffffffff']"
551,551,8426599ffffffff,35.486862,-90.25276,35.486745,-90.251023,158,8426599ffffffff,True,"['84265d3ffffffff', '84265d7ffffffff', '842659dffffffff', '8426591ffffffff', '842659bffffffff', '84264a5ffffffff']","['84265d3ffffffff', '84265d7ffffffff', '842659dffffffff', '8426591ffffffff', '842659bffffffff', '84264a5ffffffff']"
552,552,842659bffffffff,35.115874,-90.005598,35.116449,-90.005578,64,842659bffffffff,True,"['84264a5ffffffff', '8426599ffffffff', '8426591ffffffff', '8426593ffffffff', '84445b3ffffffff', '84264a7ffffffff']","['84264a5ffffffff', '8426599ffffffff', '8426591ffffffff', '8426593ffffffff', '84445b3ffffffff', '84264a7ffffffff']"
553,553,842659dffffffff,35.506836,-90.75164,35.503639,-90.730112,1981,842659dffffffff,True,"['84265d7ffffffff', '842658bffffffff', '8426583ffffffff', '8426595ffffffff', '8426591ffffffff', '8426599ffffffff']","['84265d7ffffffff', '842658bffffffff', '8426583ffffffff', '8426595ffffffff', '8426591ffffffff', '8426599ffffffff']"
554,554,84265a1ffffffff,35.566581,-92.768795,35.63382,-92.721695,8604,84265a1ffffffff,True,"['84265a9ffffffff', '84265adffffffff', '84265a5ffffffff', '84265a7ffffffff', '84265a3ffffffff', '84265abffffffff']","['84265a9ffffffff', '84265adffffffff', '84265a5ffffffff', '84265a7ffffffff', '84265a3ffffffff', '84265abffffffff']"
555,555,84265a3ffffffff,35.197276,-92.507737,35.223043,-92.472358,4306,84265a3ffffffff,True,"['84265abffffffff', '84265a1ffffffff', '84265a7ffffffff', '84444b7ffffffff', '84265b5ffffffff', '84265bdffffffff']","['84265abffffffff', '84265a1ffffffff', '84265a7ffffffff', '84444b7ffffffff', '84265b5ffffffff', '84265bdffffffff']"
556,556,84265a5ffffffff,35.576344,-93.278168,35.585777,-93.303417,2513,84265a5ffffffff,True,"['84265adffffffff', '8426ed3ffffffff', '8426e99ffffffff', '8426e9bffffffff', '84265a7ffffffff', '84265a1ffffffff']","['84265adffffffff', '8426ed3ffffffff', '8426e99ffffffff', '8426e9bffffffff', '84265a7ffffffff', '84265a1ffffffff']"
557,557,84265a7ffffffff,35.20748,-93.014389,35.225696,-93.038583,2989,84265a7ffffffff,True,"['84265a1ffffffff', '84265a5ffffffff', '8426e9bffffffff', '84444b3ffffffff', '84444b7ffffffff', '84265a3ffffffff']","['84265a1ffffffff', '84265a5ffffffff', '8426e9bffffffff', '84444b3ffffffff', '84444b7ffffffff', '84265a3ffffffff']"
558,558,84265a9ffffffff,35.923734,-92.521995,35.936985,-92.513729,1651,84265a9ffffffff,True,"['84265e3ffffffff', '84265e7ffffffff', '84265adffffffff', '84265a1ffffffff', '84265abffffffff', '8426585ffffffff']","['84265e3ffffffff', '84265e7ffffffff', '84265adffffffff', '84265a1ffffffff', '84265abffffffff', '8426585ffffffff']"
559,559,84265abffffffff,35.554722,-92.261389,35.541143,-92.24751,1964,84265abffffffff,True,"['8426585ffffffff', '84265a9ffffffff', '84265a1ffffffff', '84265a3ffffffff', '84265bdffffffff', '8426587ffffffff']","['8426585ffffffff', '84265a9ffffffff', '84265a1ffffffff', '84265a3ffffffff', '84265bdffffffff', '8426587ffffffff']"
560,560,84265adffffffff,35.935155,-93.032151,35.930363,-93.060001,2563,84265adffffffff,True,"['84265e7ffffffff', '8426edbffffffff', '8426ed3ffffffff', '84265a5ffffffff', '84265a1ffffffff', '84265a9ffffffff']","['84265e7ffffffff', '8426edbffffffff', '8426ed3ffffffff', '84265a5ffffffff', '84265a1ffffffff', '84265a9ffffffff']"
561,561,84265b1ffffffff,34.814655,-91.747028,34.814727,-91.749959,268,84265b1ffffffff,True,"['84265b9ffffffff', '84265bdffffffff', '84265b5ffffffff', '84265b7ffffffff', '84265b3ffffffff', '84265bbffffffff']","['84265b9ffffffff', '84265bdffffffff', '84265b5ffffffff', '84265b7ffffffff', '84265b3ffffffff', '84265bbffffffff']"
562,562,84265b3ffffffff,34.443706,-91.493235,34.478289,-91.492164,3847,84265b3ffffffff,True,"['84265bbffffffff', '84265b1ffffffff', '84265b7ffffffff', '84444a7ffffffff', '844459bffffffff', '8444593ffffffff']","['84265bbffffffff', '84265b1ffffffff', '84265b7ffffffff', '84444a7ffffffff', '844459bffffffff', '8444593ffffffff']"
563,563,84265b5ffffffff,34.827293,-92.248958,34.816365,-92.257183,1428,84265b5ffffffff,True,"['84265bdffffffff', '84265a3ffffffff', '84444b7ffffffff', '84444b5ffffffff', '84265b7ffffffff', '84265b1ffffffff']","['84265bdffffffff', '84265a3ffffffff', '84444b7ffffffff', '84444b5ffffffff', '84265b7ffffffff', '84265b1ffffffff']"
564,564,84265b7ffffffff,34.456685,-91.992439,34.457462,-91.95504,3430,84265b7ffffffff,True,"['84265b1ffffffff', '84265b5ffffffff', '84444b5ffffffff', '84444a3ffffffff', '84444a7ffffffff', '84265b3ffffffff']","['84265b1ffffffff', '84265b5ffffffff', '84444b5ffffffff', '84444a3ffffffff', '84444a7ffffffff', '84265b3ffffffff']"
565,565,84265b9ffffffff,35.170712,-91.500464,35.157683,-91.509316,1657,84265b9ffffffff,True,"['8426583ffffffff', '8426587ffffffff', '84265bdffffffff', '84265b1ffffffff', '84265bbffffffff', '8426595ffffffff']","['8426583ffffffff', '8426587ffffffff', '84265bdffffffff', '84265b1ffffffff', '84265bbffffffff', '8426595ffffffff']"
566,566,84265bbffffffff,34.800017,-91.247172,34.799951,-91.243759,312,84265bbffffffff,True,"['8426595ffffffff', '84265b9ffffffff', '84265b1ffffffff', '84265b3ffffffff', '8444593ffffffff', '8426597ffffffff']","['8426595ffffffff', '84265b9ffffffff', '84265b1ffffffff', '84265b3ffffffff', '8444593ffffffff', '8426597ffffffff']"
567,567,84265bdffffffff,35.185012,-92.003073,35.191684,-91.967613,3307,84265bdffffffff,True,"['8426587ffffffff', '84265abffffffff', '84265a3ffffffff', '84265b5ffffffff', '84265b1ffffffff', '84265b9ffffffff']","['8426587ffffffff', '84265abffffffff', '84265a3ffffffff', '84265b5ffffffff', '84265b1ffffffff', '84265b9ffffffff']"
568,568,84265c1ffffffff,36.964605,-91.264123,36.972205,-91.26395,845,84265c1ffffffff,True,"['84265c9ffffffff', '84265cdffffffff', '84265c5ffffffff', '84265c7ffffffff', '84265c3ffffffff', '84265cbffffffff']","['84265c9ffffffff', '84265cdffffffff', '84265c5ffffffff', '84265c7ffffffff', '84265c3ffffffff', '84265cbffffffff']"
569,569,84265c3ffffffff,36.596203,-91.007833,36.585831,-91.013122,1246,84265c3ffffffff,True,"['84265cbffffffff', '84265c1ffffffff', '84265c7ffffffff', '8426589ffffffff', '84265d5ffffffff', '84265ddffffffff']","['84265cbffffffff', '84265c1ffffffff', '84265c7ffffffff', '8426589ffffffff', '84265d5ffffffff', '84265ddffffffff']"
570,570,84265c5ffffffff,36.983186,-91.774366,36.991939,-91.774011,974,84265c5ffffffff,True,"['84265cdffffffff', '8426513ffffffff', '84265e9ffffffff', '84265ebffffffff', '84265c7ffffffff', '84265c1ffffffff']","['84265cdffffffff', '8426513ffffffff', '84265e9ffffffff', '84265ebffffffff', '84265c7ffffffff', '84265c1ffffffff']"
571,571,84265c7ffffffff,36.615181,-91.515219,36.600103,-91.491075,2730,84265c7ffffffff,True,"['84265c1ffffffff', '84265c5ffffffff', '84265ebffffffff', '842658dffffffff', '8426589ffffffff', '84265c3ffffffff']","['84265c1ffffffff', '84265c5ffffffff', '84265ebffffffff', '842658dffffffff', '8426589ffffffff', '84265c3ffffffff']"
572,572,84265c9ffffffff,37.311948,-91.011844,37.324104,-90.982992,2887,84265c9ffffffff,True,"['8426423ffffffff', '8426427ffffffff', '84265cdffffffff', '84265c1ffffffff', '84265cbffffffff', '8426435ffffffff']","['8426423ffffffff', '8426427ffffffff', '84265cdffffffff', '84265c1ffffffff', '84265cbffffffff', '8426435ffffffff']"
573,573,84265cbffffffff,36.943926,-90.756103,36.926808,-90.757175,1906,84265cbffffffff,True,"['8426435ffffffff', '84265c9ffffffff', '84265c1ffffffff', '84265c3ffffffff', '84265ddffffffff', '8426437ffffffff']","['8426435ffffffff', '84265c9ffffffff', '84265c1ffffffff', '84265c3ffffffff', '84265ddffffffff', '8426437ffffffff']"
574,574,84265cdffffffff,37.332231,-91.522749,37.337791,-91.431711,8073,84265cdffffffff,True,"['8426427ffffffff', '842651bffffffff', '8426513ffffffff', '84265c5ffffffff', '84265c1ffffffff', '84265c9ffffffff']","['8426427ffffffff', '842651bffffffff', '8426513ffffffff', '84265c5ffffffff', '84265c1ffffffff', '84265c9ffffffff']"
575,575,84265d1ffffffff,36.205707,-90.251574,36.215686,-90.251696,1110,84265d1ffffffff,True,"['84265d9ffffffff', '84265ddffffffff', '84265d5ffffffff', '84265d7ffffffff', '84265d3ffffffff', '84265dbffffffff']","['84265d9ffffffff', '84265ddffffffff', '84265d5ffffffff', '84265d7ffffffff', '84265d3ffffffff', '84265dbffffffff']"
576,576,84265d3ffffffff,35.835612,-90.002741,35.814186,-90.002755,2382,84265d3ffffffff,True,"['84265dbffffffff', '84265d1ffffffff', '84265d7ffffffff', '8426599ffffffff', '84264a5ffffffff', '84264adffffffff']","['84265dbffffffff', '84265d1ffffffff', '84265d7ffffffff', '8426599ffffffff', '84264a5ffffffff', '84264adffffffff']"
577,577,84265d5ffffffff,36.227078,-90.753856,36.219461,-90.745434,1135,84265d5ffffffff,True,"['84265ddffffffff', '84265c3ffffffff', '8426589ffffffff', '842658bffffffff', '84265d7ffffffff', '84265d1ffffffff']","['84265ddffffffff', '84265c3ffffffff', '8426589ffffffff', '842658bffffffff', '84265d7ffffffff', '84265d1ffffffff']"
578,578,84265d7ffffffff,35.85728,-90.502172,35.856732,-90.464445,3401,84265d7ffffffff,True,"['84265d1ffffffff', '84265d5ffffffff', '842658bffffffff', '842659dffffffff', '8426599ffffffff', '84265d3ffffffff']","['84265d1ffffffff', '84265d5ffffffff', '842658bffffffff', '842659dffffffff', '8426599ffffffff', '84265d3ffffffff']"
579,579,84265d9ffffffff,36.552088,-89.999846,36.564402,-89.999465,1370,84265d9ffffffff,True,"['8426433ffffffff', '8426437ffffffff', '84265ddffffffff', '84265d1ffffffff', '84265dbffffffff', '84264e5ffffffff']","['8426433ffffffff', '8426437ffffffff', '84265ddffffffff', '84265d1ffffffff', '84265dbffffffff', '84264e5ffffffff']"
580,580,84265dbffffffff,36.182338,-89.75161,36.182314,-89.753432,164,84265dbffffffff,True,"['84264e5ffffffff', '84265d9ffffffff', '84265d1ffffffff', '84265d3ffffffff', '84264adffffffff', '84264e7ffffffff']","['84264e5ffffffff', '84265d9ffffffff', '84265d1ffffffff', '84265d3ffffffff', '84264adffffffff', '84264e7ffffffff']"
581,581,84265ddffffffff,36.575162,-90.502687,36.561389,-90.503168,1532,84265ddffffffff,True,"['8426437ffffffff', '84265cbffffffff', '84265c3ffffffff', '84265d5ffffffff', '84265d1ffffffff', '84265d9ffffffff']","['8426437ffffffff', '84265cbffffffff', '84265c3ffffffff', '84265d5ffffffff', '84265d1ffffffff', '84265d9ffffffff']"
582,582,84265e1ffffffff,36.646834,-92.53645,36.672537,-92.506012,3942,84265e1ffffffff,True,"['84265e9ffffffff', '84265edffffffff', '84265e5ffffffff', '84265e7ffffffff', '84265e3ffffffff', '84265ebffffffff']","['84265e9ffffffff', '84265edffffffff', '84265e5ffffffff', '84265e7ffffffff', '84265e3ffffffff', '84265ebffffffff']"
583,583,84265e3ffffffff,36.278907,-92.27399,36.272856,-92.293902,1908,84265e3ffffffff,True,"['84265ebffffffff', '84265e1ffffffff', '84265e7ffffffff', '84265a9ffffffff', '8426585ffffffff', '842658dffffffff']","['84265ebffffffff', '84265e1ffffffff', '84265e7ffffffff', '84265a9ffffffff', '8426585ffffffff', '842658dffffffff']"
584,584,84265e5ffffffff,36.659452,-93.050159,36.659258,-93.04599,373,84265e5ffffffff,True,"['84265edffffffff', '8426533ffffffff', '8426ed9ffffffff', '8426edbffffffff', '84265e7ffffffff', '84265e1ffffffff']","['84265edffffffff', '8426533ffffffff', '8426ed9ffffffff', '8426edbffffffff', '84265e7ffffffff', '84265e1ffffffff']"
585,585,84265e7ffffffff,36.291995,-92.784912,36.296158,-92.781654,547,84265e7ffffffff,True,"['84265e1ffffffff', '84265e5ffffffff', '8426edbffffffff', '84265adffffffff', '84265a9ffffffff', '84265e3ffffffff']","['84265e1ffffffff', '84265e5ffffffff', '8426edbffffffff', '84265adffffffff', '84265a9ffffffff', '84265e3ffffffff']"
586,586,84265e9ffffffff,36.999639,-92.286766,37.001558,-92.301973,1367,84265e9ffffffff,True,"['8426513ffffffff', '8426517ffffffff', '84265edffffffff', '84265e1ffffffff', '84265ebffffffff', '84265c5ffffffff']","['8426513ffffffff', '8426517ffffffff', '84265edffffffff', '84265e1ffffffff', '84265ebffffffff', '84265c5ffffffff']"
587,587,84265ebffffffff,36.632068,-92.02478,36.61449,-92.027789,1973,84265ebffffffff,True,"['84265c5ffffffff', '84265e9ffffffff', '84265e1ffffffff', '84265e3ffffffff', '842658dffffffff', '84265c7ffffffff']","['84265c5ffffffff', '84265e9ffffffff', '84265e1ffffffff', '84265e3ffffffff', '842658dffffffff', '84265c7ffffffff']"
588,588,84265edffffffff,37.013937,-92.801252,37.019556,-92.801158,625,84265edffffffff,True,"['8426517ffffffff', '842653bffffffff', '8426533ffffffff', '84265e5ffffffff', '84265e1ffffffff', '84265e9ffffffff']","['8426517ffffffff', '842653bffffffff', '8426533ffffffff', '84265e5ffffffff', '84265e1ffffffff', '84265e9ffffffff']"
589,589,8426601ffffffff,40.567747,-87.746012,40.568889,-87.693905,4403,8426601ffffffff,True,"['8426609ffffffff', '842660dffffffff', '8426605ffffffff', '8426607ffffffff', '8426603ffffffff', '842660bffffffff']","['8426609ffffffff', '842660dffffffff', '8426605ffffffff', '8426607ffffffff', '8426603ffffffff', '842660bffffffff']"
590,590,8426603ffffffff,40.206702,-87.520945,40.205425,-87.440901,6799,8426603ffffffff,True,"['842660bffffffff', '8426601ffffffff', '8426607ffffffff', '8426639ffffffff', '8426615ffffffff', '842661dffffffff']","['842660bffffffff', '8426601ffffffff', '8426607ffffffff', '8426639ffffffff', '8426615ffffffff', '842661dffffffff']"
591,591,8426605ffffffff,40.617029,-88.290687,40.574106,-88.239609,6433,8426605ffffffff,True,"['842660dffffffff', '8426663ffffffff', '8426629ffffffff', '842662bffffffff', '8426607ffffffff', '8426601ffffffff']","['842660dffffffff', '8426663ffffffff', '8426629ffffffff', '842662bffffffff', '8426607ffffffff', '8426601ffffffff']"
592,592,8426607ffffffff,40.257082,-88.06152,40.312624,-88.062124,6176,8426607ffffffff,True,"['8426601ffffffff', '8426605ffffffff', '842662bffffffff', '842663dffffffff', '8426639ffffffff', '8426603ffffffff']","['8426601ffffffff', '8426605ffffffff', '842662bffffffff', '842663dffffffff', '8426639ffffffff', '8426603ffffffff']"
593,593,8426609ffffffff,40.879043,-87.426018,40.879111,-87.434791,738,8426609ffffffff,True,"['8426643ffffffff', '8426647ffffffff', '842660dffffffff', '8426601ffffffff', '842660bffffffff', '8426655ffffffff']","['8426643ffffffff', '8426647ffffffff', '842660dffffffff', '8426601ffffffff', '842660bffffffff', '8426655ffffffff']"
594,594,842660bffffffff,40.515872,-87.201755,40.513474,-87.204258,340,842660bffffffff,True,"['8426655ffffffff', '8426609ffffffff', '8426601ffffffff', '8426603ffffffff', '842661dffffffff', '8426657ffffffff']","['8426655ffffffff', '8426609ffffffff', '8426601ffffffff', '8426603ffffffff', '842661dffffffff', '8426657ffffffff']"
595,595,842660dffffffff,40.929826,-87.974455,40.915728,-87.949573,2613,842660dffffffff,True,"['8426647ffffffff', '842666bffffffff', '8426663ffffffff', '8426605ffffffff', '8426601ffffffff', '8426609ffffffff']","['8426647ffffffff', '842666bffffffff', '8426663ffffffff', '8426605ffffffff', '8426601ffffffff', '8426609ffffffff']"
596,596,8426611ffffffff,39.792791,-86.763152,39.7612,-86.762422,3513,8426611ffffffff,True,"['8426619ffffffff', '842661dffffffff', '8426615ffffffff', '8426617ffffffff', '8426613ffffffff', '842661bffffffff']","['8426619ffffffff', '842661dffffffff', '8426615ffffffff', '8426617ffffffff', '8426613ffffffff', '842661bffffffff']"
597,597,8426613ffffffff,39.432963,-86.548677,39.401598,-86.53569,3662,8426613ffffffff,True,"['842661bffffffff', '8426611ffffffff', '8426617ffffffff', '84266e9ffffffff', '84266c5ffffffff', '84266cdffffffff']","['842661bffffffff', '8426611ffffffff', '8426617ffffffff', '84266e9ffffffff', '84266c5ffffffff', '84266cdffffffff']"
598,598,8426615ffffffff,39.846731,-87.299186,39.84648,-87.235794,5412,8426615ffffffff,True,"['842661dffffffff', '8426603ffffffff', '8426639ffffffff', '842663bffffffff', '8426617ffffffff', '8426611ffffffff']","['842661dffffffff', '8426603ffffffff', '8426639ffffffff', '842663bffffffff', '8426617ffffffff', '8426611ffffffff']"
599,599,8426617ffffffff,39.487875,-87.08067,39.463372,-87.07243,2815,8426617ffffffff,True,"['8426611ffffffff', '8426615ffffffff', '842663bffffffff', '84266edffffffff', '84266e9ffffffff', '8426613ffffffff']","['8426611ffffffff', '8426615ffffffff', '842663bffffffff', '84266edffffffff', '84266e9ffffffff', '8426613ffffffff']"
